TimeGenerated,UserId,ClientIP,Operation,Parameters
2020-05-20T15:09:23Z,NT AUTHORITY\SYSTEM (MSExchangeMigrationWorkflow),,Set-User,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""4b2462a4-bbee-495a-a0e1-f23ae524cc9c\\009194cf-7935-420a-9f05-1782af9ada42""
  },
  {
    ""Name"": ""SyncMailboxLocationGuids"",
    ""Value"": ""True""
  }
]"
2020-05-20T11:15:52Z,NT AUTHORITY\SYSTEM (MSExchangeMigrationWorkflow),,Set-User,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""4b2462a4-bbee-495a-a0e1-f23ae524cc9c\\f7ed24a4-8fab-4f94-a97f-533604a3453a""
  },
  {
    ""Name"": ""SyncMailboxLocationGuids"",
    ""Value"": ""True""
  }
]"
2020-05-20T12:28:29Z,NT AUTHORITY\SYSTEM (MSExchangeMigrationWorkflow),,Set-User,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""4b2462a4-bbee-495a-a0e1-f23ae524cc9c\\a792cdf5-6148-47eb-85fe-044ee521d534""
  },
  {
    ""Name"": ""SyncMailboxLocationGuids"",
    ""Value"": ""True""
  }
]"
2020-05-19T13:39:48Z,NT AUTHORITY\SYSTEM (w3wp),52.229.51.154:3633,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\ba36f0a4-6d73-4ba4-9282-3b3c14575e36""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""ModifiedDateTime\"":\""2020-05-19T13:31:41.7083504Z\"",\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\"",\""00000003-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""2935e535-8fdf-4217-865b-e084cb7214f1\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:39:48 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Block Access JulianI""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:37:58Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:50414,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:37:57 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:34:15.6926286Z""
  }
]"
2020-05-19T13:39:46Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:28421,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\ba36f0a4-6d73-4ba4-9282-3b3c14575e36""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""ModifiedDateTime\"":\""2020-05-19T13:31:41.7083504Z\"",\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\"",\""00000003-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""2935e535-8fdf-4217-865b-e084cb7214f1\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:39:46 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Block Access JulianI""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:36:10Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:50728,New-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Organization"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com""
  }
]"
2020-05-19T13:35:54Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:2143,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:35:54 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:34:15.6926286Z""
  }
]"
2020-05-19T13:35:24Z,NT AUTHORITY\SYSTEM (w3wp),52.229.51.154:50507,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:35:24 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:34:15.6926286Z""
  }
]"
2020-05-19T13:34:11Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:51868,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\ba36f0a4-6d73-4ba4-9282-3b3c14575e36""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""ModifiedDateTime\"":\""2020-05-19T13:31:41.7083504Z\"",\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\"",\""00000003-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""2935e535-8fdf-4217-865b-e084cb7214f1\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:34:11 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Block Access JulianI""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:33:47Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:32761,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:33:47 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:31:42.3802191Z""
  }
]"
2020-05-19T13:33:58Z,NT AUTHORITY\SYSTEM (w3wp),52.229.51.154:28518,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:33:57 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:31:42.3802191Z""
  }
]"
2020-05-19T13:49:00Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:36829,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:48:59 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:39:05.0146113Z""
  }
]"
2020-05-19T13:48:08Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:32071,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\3b13ea3c-c733-4eb8-bd19-67d308b2ea04""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""CreatedDateTime\"":\""2020-05-19T13:34:15.2394934Z\"",\""ModifiedDateTime\"":\""2020-05-19T13:39:04.7333386Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""None\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""Guests\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\"",\""RequireCompliantDevice\""]}]}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:48:07 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Yanivsh -CA Test""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:48:11Z,NT AUTHORITY\SYSTEM (w3wp),52.229.51.154:30767,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\3b13ea3c-c733-4eb8-bd19-67d308b2ea04""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""CreatedDateTime\"":\""2020-05-19T13:34:15.2394934Z\"",\""ModifiedDateTime\"":\""2020-05-19T13:39:04.7333386Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""None\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""Guests\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\"",\""RequireCompliantDevice\""]}]}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:48:11 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Yanivsh -CA Test""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:44:48Z,NT AUTHORITY\SYSTEM (w3wp),40.114.117.193:65087,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\3b13ea3c-c733-4eb8-bd19-67d308b2ea04""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""CreatedDateTime\"":\""2020-05-19T13:34:15.2394934Z\"",\""ModifiedDateTime\"":\""2020-05-19T13:39:04.7333386Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""None\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""Guests\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\"",\""RequireCompliantDevice\""]}]}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:44:48 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Yanivsh -CA Test""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:44:53Z,NT AUTHORITY\SYSTEM (w3wp),52.229.51.154:18650,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\3b13ea3c-c733-4eb8-bd19-67d308b2ea04""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""CreatedDateTime\"":\""2020-05-19T13:34:15.2394934Z\"",\""ModifiedDateTime\"":\""2020-05-19T13:39:04.7333386Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""None\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""Guests\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\"",\""RequireCompliantDevice\""]}]}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:44:52 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Yanivsh -CA Test""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:49:00Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:48:59 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:39:05.0146113Z""
  }
]"
2020-05-19T13:48:08Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\3b13ea3c-c733-4eb8-bd19-67d308b2ea04""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""CreatedDateTime\"":\""2020-05-19T13:34:15.2394934Z\"",\""ModifiedDateTime\"":\""2020-05-19T13:39:04.7333386Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""None\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""Guests\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\"",\""RequireCompliantDevice\""]}]}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:48:07 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Yanivsh -CA Test""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:48:11Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\3b13ea3c-c733-4eb8-bd19-67d308b2ea04""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""CreatedDateTime\"":\""2020-05-19T13:34:15.2394934Z\"",\""ModifiedDateTime\"":\""2020-05-19T13:39:04.7333386Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""None\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""Guests\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\"",\""RequireCompliantDevice\""]}]}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:48:11 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Yanivsh -CA Test""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:44:48Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\3b13ea3c-c733-4eb8-bd19-67d308b2ea04""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""CreatedDateTime\"":\""2020-05-19T13:34:15.2394934Z\"",\""ModifiedDateTime\"":\""2020-05-19T13:39:04.7333386Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""None\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""Guests\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\"",\""RequireCompliantDevice\""]}]}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:44:48 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Yanivsh -CA Test""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:44:53Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\3b13ea3c-c733-4eb8-bd19-67d308b2ea04""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""CreatedDateTime\"":\""2020-05-19T13:34:15.2394934Z\"",\""ModifiedDateTime\"":\""2020-05-19T13:39:04.7333386Z\"",\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""None\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""Guests\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""Android\"",\""iOS\"",\""macOS\""]}]},\""ClientTypes\"":{\""Include\"":[{\""ClientTypes\"":[\""Browser\"",\""Native\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\"",\""RequireCompliantDevice\""]}]}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:44:52 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Yanivsh -CA Test""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-19T13:33:57Z,NT AUTHORITY\SYSTEM (w3wp),52.229.51.154:3391,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:33:57 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:31:42.3802191Z""
  }
]"
2020-05-19T13:33:57Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-05-19T13:28:44.6305974Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/19/2020 1:33:57 PM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""2020-05-19T13:31:42.3802191Z""
  }
]"
